t,x,u
0.82412060,5.20939876,-0.56826558
0.82412060,5.21553468,-0.56525931
0.82412060,5.22167060,-0.56224852
0.82412060,5.22780653,-0.55923325
0.82412060,5.23394245,-0.55621355
0.82412060,5.24007837,-0.55318944
0.82412060,5.24621429,-0.55016097
0.82412060,5.25235022,-0.54712818
0.82412060,5.25848614,-0.54409109
0.82412060,5.26462206,-0.54104975
0.82412060,5.27075799,-0.53800418
0.82412060,5.27689391,-0.53495444
0.82412060,5.28302983,-0.53190055
0.82412060,5.28916576,-0.52884254
0.82412060,5.29530168,-0.52578046
0.82412060,5.30143760,-0.52271433
0.82412060,5.30757353,-0.51964420
0.82412060,5.31370945,-0.51657009
0.82412060,5.31984537,-0.51349205
0.82412060,5.32598130,-0.51041009
0.82412060,5.33211722,-0.50732427
0.82412060,5.33825314,-0.50423461
0.82412060,5.34438906,-0.50114115
0.82412060,5.35052499,-0.49804391
0.82412060,5.35666091,-0.49494294
0.82412060,5.36279683,-0.49183826
0.82412060,5.36893276,-0.48872991
0.82412060,5.37506868,-0.48561791
0.82412060,5.38120460,-0.48250231
0.82412060,5.38734053,-0.47938314
0.82412060,5.39347645,-0.47626042
0.82412060,5.39961237,-0.47313419
0.82412060,5.40574830,-0.47000447
0.82412060,5.41188422,-0.46687131
0.82412060,5.41802014,-0.46373473
0.82412060,5.42415607,-0.46059476
0.82412060,5.43029199,-0.45745144
0.82412060,5.43642791,-0.45430478
0.82412060,5.44256384,-0.45115484
0.82412060,5.44869976,-0.44800163
0.82412060,5.45483568,-0.44484518
0.82412060,5.46097160,-0.44168553
0.82412060,5.46710753,-0.43852271
0.82412060,5.47324345,-0.43535674
0.82412060,5.47937937,-0.43218765
0.82412060,5.48551530,-0.42901548
0.82412060,5.49165122,-0.42584025
0.82412060,5.49778714,-0.42266199
0.82412060,5.50392307,-0.41948074
0.82412060,5.51005899,-0.41629651
0.82412060,5.51619491,-0.41310934
0.82412060,5.52233084,-0.40991926
0.82412060,5.52846676,-0.40672630
0.82412060,5.53460268,-0.40353048
0.82412060,5.54073861,-0.40033183
0.82412060,5.54687453,-0.39713038
0.82412060,5.55301045,-0.39392616
0.82412060,5.55914638,-0.39071919
0.82412060,5.56528230,-0.38750951
0.82412060,5.57141822,-0.38429714
0.82412060,5.57755414,-0.38108210
0.82412060,5.58369007,-0.37786443
0.82412060,5.58982599,-0.37464416
0.82412060,5.59596191,-0.37142130
0.82412060,5.60209784,-0.36819589
0.82412060,5.60823376,-0.36496795
0.82412060,5.61436968,-0.36173751
0.82412060,5.62050561,-0.35850460
0.82412060,5.62664153,-0.35526924
0.82412060,5.63277745,-0.35203146
0.82412060,5.63891338,-0.34879128
0.82412060,5.64504930,-0.34554874
0.82412060,5.65118522,-0.34230385
0.82412060,5.65732115,-0.33905664
0.82412060,5.66345707,-0.33580714
0.82412060,5.66959299,-0.33255538
0.82412060,5.67572892,-0.32930138
0.82412060,5.68186484,-0.32604516
0.82412060,5.68800076,-0.32278675
0.82412060,5.69413668,-0.31952618
0.82412060,5.70027261,-0.31626347
0.82412060,5.70640853,-0.31299865
0.82412060,5.71254445,-0.30973173
0.82412060,5.71868038,-0.30646276
0.82412060,5.72481630,-0.30319174
0.82412060,5.73095222,-0.29991871
0.82412060,5.73708815,-0.29664369
0.82412060,5.74322407,-0.29336670
0.82412060,5.74935999,-0.29008778
0.82412060,5.75549592,-0.28680693
0.82412060,5.76163184,-0.28352420
0.82412060,5.76776776,-0.28023959
0.82412060,5.77390369,-0.27695314
0.82412060,5.78003961,-0.27366488
0.82412060,5.78617553,-0.27037481
0.82412060,5.79231146,-0.26708298
0.82412060,5.79844738,-0.26378939
0.82412060,5.80458330,-0.26049408
0.82412060,5.81071922,-0.25719707
0.82412060,5.81685515,-0.25389838
0.82412060,5.82299107,-0.25059804
0.82412060,5.82912699,-0.24729607
0.82412060,5.83526292,-0.24399249
0.82412060,5.84139884,-0.24068733
0.82412060,5.84753476,-0.23738061
0.82412060,5.85367069,-0.23407235
0.82412060,5.85980661,-0.23076257
0.82412060,5.86594253,-0.22745131
0.82412060,5.87207846,-0.22413857
0.82412060,5.87821438,-0.22082439
0.82412060,5.88435030,-0.21750879
0.82412060,5.89048623,-0.21419179
0.82412060,5.89662215,-0.21087341
0.82412060,5.90275807,-0.20755368
0.82412060,5.90889399,-0.20423261
0.82412060,5.91502992,-0.20091024
0.82412060,5.92116584,-0.19758658
0.82412060,5.92730176,-0.19426166
0.82412060,5.93343769,-0.19093549
0.82412060,5.93957361,-0.18760811
0.82412060,5.94570953,-0.18427952
0.82412060,5.95184546,-0.18094977
0.82412060,5.95798138,-0.17761886
0.82412060,5.96411730,-0.17428682
0.82412060,5.97025323,-0.17095367
0.82412060,5.97638915,-0.16761944
0.82412060,5.98252507,-0.16428414
0.82412060,5.98866100,-0.16094780
0.82412060,5.99479692,-0.15761043
0.82412060,6.00093284,-0.15427208
0.82412060,6.00706877,-0.15093274
0.82412060,6.01320469,-0.14759245
0.82412060,6.01934061,-0.14425122
0.82412060,6.02547653,-0.14090909
0.82412060,6.03161246,-0.13756607
0.82412060,6.03774838,-0.13422217
0.82412060,6.04388430,-0.13087743
0.82412060,6.05002023,-0.12753187
0.82412060,6.05615615,-0.12418550
0.82412060,6.06229207,-0.12083836
0.82412060,6.06842800,-0.11749045
0.82412060,6.07456392,-0.11414180
0.82412060,6.08069984,-0.11079244
0.82412060,6.08683577,-0.10744238
0.82412060,6.09297169,-0.10409164
0.82412060,6.09910761,-0.10074026
0.82412060,6.10524354,-0.09738824
0.82412060,6.11137946,-0.09403561
0.82412060,6.11751538,-0.09068239
0.82412060,6.12365131,-0.08732860
0.82412060,6.12978723,-0.08397427
0.82412060,6.13592315,-0.08061941
0.82412060,6.14205907,-0.07726405
0.82412060,6.14819500,-0.07390820
0.82412060,6.15433092,-0.07055190
0.82412060,6.16046684,-0.06719515
0.82412060,6.16660277,-0.06383798
0.82412060,6.17273869,-0.06048041
0.82412060,6.17887461,-0.05712247
0.82412060,6.18501054,-0.05376417
0.82412060,6.19114646,-0.05040553
0.82412060,6.19728238,-0.04704658
0.82412060,6.20341831,-0.04368733
0.82412060,6.20955423,-0.04032782
0.82412060,6.21569015,-0.03696805
0.82412060,6.22182608,-0.03360805
0.82412060,6.22796200,-0.03024784
0.82412060,6.23409792,-0.02688744
0.82412060,6.24023385,-0.02352688
0.82412060,6.24636977,-0.02016617
0.82412060,6.25250569,-0.01680533
0.82412060,6.25864161,-0.01344439
0.82412060,6.26477754,-0.01008337
0.82412060,6.27091346,-0.00672228
0.82412060,6.27704938,-0.00336115
0.83417085,0.00000000,0.00000000
0.83417085,0.00613592,0.00334264
0.83417085,0.01227185,0.00668526
0.83417085,0.01840777,0.01002784
0.83417085,0.02454369,0.01337035
0.83417085,0.03067962,0.01671279
0.83417085,0.03681554,0.02005512
0.83417085,0.04295146,0.02339733
0.83417085,0.04908739,0.02673939
0.83417085,0.05522331,0.03008130
0.83417085,0.06135923,0.03342301
0.83417085,0.06749515,0.03676453
0.83417085,0.07363108,0.04010581
0.83417085,0.07976700,0.04344686
0.83417085,0.08590292,0.04678763
0.83417085,0.09203885,0.05012812
0.83417085,0.09817477,0.05346830
0.83417085,0.10431069,0.05680815
0.83417085,0.11044662,0.06014765
0.83417085,0.11658254,0.06348679
0.83417085,0.12271846,0.06682553
0.83417085,0.12885439,0.07016387
0.83417085,0.13499031,0.07350177
0.83417085,0.14112623,0.07683922
0.83417085,0.14726216,0.08017620
0.83417085,0.15339808,0.08351268
0.83417085,0.15953400,0.08684865
0.83417085,0.16566993,0.09018409
0.83417085,0.17180585,0.09351897
0.83417085,0.17794177,0.09685327
0.83417085,0.18407769,0.10018698
0.83417085,0.19021362,0.10352007
0.83417085,0.19634954,0.10685252
0.83417085,0.20248546,0.11018431
0.83417085,0.20862139,0.11351542
0.83417085,0.21475731,0.11684582
0.83417085,0.22089323,0.12017551
0.83417085,0.22702916,0.12350445
0.83417085,0.23316508,0.12683263
0.83417085,0.23930100,0.13016002
0.83417085,0.24543693,0.13348661
0.83417085,0.25157285,0.13681237
0.83417085,0.25770877,0.14013727
0.83417085,0.26384470,0.14346131
0.83417085,0.26998062,0.14678446
0.83417085,0.27611654,0.15010669
0.83417085,0.28225246,0.15342800
0.83417085,0.28838839,0.15674834
0.83417085,0.29452431,0.16006771
0.83417085,0.30066023,0.16338608
0.83417085,0.30679616,0.16670343
0.83417085,0.31293208,0.17001974
0.83417085,0.31906800,0.17333499
0.83417085,0.32520393,0.17664915
0.83417085,0.33133985,0.17996221
0.83417085,0.33747577,0.18327414
0.83417085,0.34361170,0.18658492
0.83417085,0.34974762,0.18989454
0.83417085,0.35588354,0.19320295
0.83417085,0.36201947,0.19651016
0.83417085,0.36815539,0.19981612
0.83417085,0.37429131,0.20312083
0.83417085,0.38042724,0.20642426
0.83417085,0.38656316,0.20972639
0.83417085,0.39269908,0.21302719
0.83417085,0.39883500,0.21632664
0.83417085,0.40497093,0.21962473
0.83417085,0.41110685,0.22292142
0.83417085,0.41724277,0.22621670
0.83417085,0.42337870,0.22951054
0.83417085,0.42951462,0.23280293
0.83417085,0.43565054,0.23609383
0.83417085,0.44178647,0.23938323
0.83417085,0.44792239,0.24267111
0.83417085,0.45405831,0.24595743
0.83417085,0.46019424,0.24924218
0.83417085,0.46633016,0.25252534
0.83417085,0.47246608,0.25580688
0.83417085,0.47860201,0.25908678
0.83417085,0.48473793,0.26236502
0.83417085,0.49087385,0.26564157
0.83417085,0.49700978,0.26891641
0.83417085,0.50314570,0.27218951
0.83417085,0.50928162,0.27546086
0.83417085,0.51541754,0.27873043
0.83417085,0.52155347,0.28199820
0.83417085,0.52768939,0.28526414
0.83417085,0.53382531,0.28852822
0.83417085,0.53996124,0.29179044
0.83417085,0.54609716,0.29505075
0.83417085,0.55223308,0.29830914
0.83417085,0.55836901,0.30156559
0.83417085,0.56450493,0.30482006
0.83417085,0.57064085,0.30807255
0.83417085,0.57677678,0.31132301
0.83417085,0.58291270,0.31457143
0.83417085,0.58904862,0.31781778
0.83417085,0.59518455,0.32106204
0.83417085,0.60132047,0.32430418
0.83417085,0.60745639,0.32754418
0.83417085,0.61359232,0.33078202
0.83417085,0.61972824,0.33401767
0.83417085,0.62586416,0.33725109
0.83417085,0.63200008,0.34048228
0.83417085,0.63813601,0.34371120
0.83417085,0.64427193,0.34693783
0.83417085,0.65040785,0.35016215
0.83417085,0.65654378,0.35338412
0.83417085,0.66267970,0.35660372
0.83417085,0.66881562,0.35982093
0.83417085,0.67495155,0.36303572
0.83417085,0.68108747,0.36624806
0.83417085,0.68722339,0.36945793
0.83417085,0.69335932,0.37266531
0.83417085,0.69949524,0.37587016
0.83417085,0.70563116,0.37907246
0.83417085,0.71176709,0.38227218
0.83417085,0.71790301,0.38546930
0.83417085,0.72403893,0.38866379
0.83417085,0.73017486,0.39185562
0.83417085,0.73631078,0.39504477
0.83417085,0.74244670,0.39823121
0.83417085,0.74858262,0.40141491
0.83417085,0.75471855,0.40459584
0.83417085,0.76085447,0.40777398
0.83417085,0.76699039,0.41094930
0.83417085,0.77312632,0.41412177
0.83417085,0.77926224,0.41729137
0.83417085,0.78539816,0.42045806
0.83417085,0.79153409,0.42362181
0.83417085,0.79767001,0.42678261
0.83417085,0.80380593,0.42994041
0.83417085,0.80994186,0.43309520
0.83417085,0.81607778,0.43624694
0.83417085,0.82221370,0.43939561
0.83417085,0.82834963,0.44254117
0.83417085,0.83448555,0.44568360
0.83417085,0.84062147,0.44882286
0.83417085,0.84675739,0.45195893
0.83417085,0.85289332,0.45509178
0.83417085,0.85902924,0.45822138
0.83417085,0.86516516,0.46134769
0.83417085,0.87130109,0.46447069
0.83417085,0.87743701,0.46759035
0.83417085,0.88357293,0.47070664
0.83417085,0.88970886,0.47381952
0.83417085,0.89584478,0.47692897
0.83417085,0.90198070,0.48003495
0.83417085,0.90811663,0.48313743
0.83417085,0.91425255,0.48623639
0.83417085,0.92038847,0.48933179
0.83417085,0.92652440,0.49242359
0.83417085,0.93266032,0.49551178
0.83417085,0.93879624,0.49859631
0.83417085,0.94493217,0.50167715
0.83417085,0.95106809,0.50475427
0.83417085,0.95720401,0.50782763
0.83417085,0.96333993,0.51089722
0.83417085,0.96947586,0.51396298
0.83417085,0.97561178,0.51702489
0.83417085,0.98174770,0.52008292
0.83417085,0.98788363,0.52313703
0.83417085,0.99401955,0.52618718
0.83417085,1.00015547,0.52923335
0.83417085,1.00629140,0.53227550
0.83417085,1.01242732,0.53531359
0.83417085,1.01856324,0.53834759
0.83417085,1.02469917,0.54137747
0.83417085,1.03083509,0.54440319
0.83417085,1.03697101,0.54742471
0.83417085,1.04310694,0.55044200
0.83417085,1.04924286,0.55345502
0.83417085,1.05537878,0.55646374
0.83417085,1.06151471,0.55946812
0.83417085,1.06765063,0.56246812
0.83417085,1.07378655,0.56546371
0.83417085,1.07992247,0.56845485
0.83417085,1.08605840,0.57144151
0.83417085,1.09219432,0.57442364
0.83417085,1.09833024,0.57740120
0.83417085,1.10446617,0.58037417
0.83417085,1.11060209,0.58334249
0.83417085,1.11673801,0.58630614
0.83417085,1.12287394,0.58926507
0.83417085,1.12900986,0.59221924
0.83417085,1.13514578,0.59516862
0.83417085,1.14128171,0.59811317
0.83417085,1.14741763,0.60105284
0.83417085,1.15355355,0.60398759
0.83417085,1.15968948,0.60691739
0.83417085,1.16582540,0.60984219
0.83417085,1.17196132,0.61276196
0.83417085,1.17809725,0.61567664
0.83417085,1.18423317,0.61858621
0.83417085,1.19036909,0.62149061
0.83417085,1.19650501,0.62438980
0.83417085,1.20264094,0.62728374
0.83417085,1.20877686,0.63017240
0.83417085,1.21491278,0.63305572
0.83417085,1.22104871,0.63593366
0.83417085,1.22718463,0.63880618
0.83417085,1.23332055,0.64167323
0.83417085,1.23945648,0.64453477
0.83417085,1.24559240,0.64739075
0.83417085,1.25172832,0.65024113
0.83417085,1.25786425,0.65308586
0.83417085,1.26400017,0.65592490
0.83417085,1.27013609,0.65875819
0.83417085,1.27627202,0.66158570
0.83417085,1.28240794,0.66440738
0.83417085,1.28854386,0.66722317
0.83417085,1.29467978,0.67003303
0.83417085,1.30081571,0.67283691
0.83417085,1.30695163,0.67563476
0.83417085,1.31308755,0.67842653
0.83417085,1.31922348,0.68121218
0.83417085,1.32535940,0.68399165
0.83417085,1.33149532,0.68676490
0.83417085,1.33763125,0.68953186
0.83417085,1.34376717,0.69229250
0.83417085,1.34990309,0.69504675
0.83417085,1.35603902,0.69779457
0.83417085,1.36217494,0.70053591
0.83417085,1.36831086,0.70327070
0.83417085,1.37444679,0.70599890
0.83417085,1.38058271,0.70872045
0.83417085,1.38671863,0.71143530
0.83417085,1.39285456,0.71414340
0.83417085,1.39899048,0.71684468
0.83417085,1.40512640,0.71953909
0.83417085,1.41126232,0.72222658
0.83417085,1.41739825,0.72490709
0.83417085,1.42353417,0.72758055
0.83417085,1.42967009,0.73024692
0.83417085,1.43580602,0.73290613
0.83417085,1.44194194,0.73555813
0.83417085,1.44807786,0.73820285
0.83417085,1.45421379,0.74084024
0.83417085,1.46034971,0.74347023
0.83417085,1.46648563,0.74609277
0.83417085,1.47262156,0.74870778
0.83417085,1.47875748,0.75131521
0.83417085,1.48489340,0.75391500
0.83417085,1.49102933,0.75650708
0.83417085,1.49716525,0.75909139
0.83417085,1.50330117,0.76166785
0.83417085,1.50943710,0.76423642
0.83417085,1.51557302,0.76679701
0.83417085,1.52170894,0.76934957
0.83417085,1.52784486,0.77189402
0.83417085,1.53398079,0.77443030
0.83417085,1.54011671,0.77695834
0.83417085,1.54625263,0.77947807
0.83417085,1.55238856,0.78198942
0.83417085,1.55852448,0.78449231
0.83417085,1.56466040,0.78698668
0.83417085,1.57079633,0.78947246
0.83417085,1.57693225,0.79194956
0.83417085,1.58306817,0.79441792
0.83417085,1.58920410,0.79687747
0.83417085,1.59534002,0.79932812
0.83417085,1.60147594,0.80176980
0.83417085,1.60761187,0.80420243
0.83417085,1.61374779,0.80662594
0.83417085,1.61988371,0.80904024
0.83417085,1.62601964,0.81144526
0.83417085,1.63215556,0.81384092
0.83417085,1.63829148,0.81622713
0.83417085,1.64442740,0.81860382
0.83417085,1.65056333,0.82097090
0.83417085,1.65669925,0.82332828
0.83417085,1.66283517,0.82567588
0.83417085,1.66897110,0.82801362
0.83417085,1.67510702,0.83034141
0.83417085,1.68124294,0.83265916
0.83417085,1.68737887,0.83496678
0.83417085,1.69351479,0.83726418
0.83417085,1.69965071,0.83955128
0.83417085,1.70578664,0.84182797
0.83417085,1.71192256,0.84409418
0.83417085,1.71805848,0.84634979
0.83417085,1.72419441,0.84859473
0.83417085,1.73033033,0.85082888
0.83417085,1.73646625,0.85305217
0.83417085,1.74260218,0.85526447
0.83417085,1.74873810,0.85746571
0.83417085,1.75487402,0.85965577
0.83417085,1.76100994,0.86183456
0.83417085,1.76714587,0.86400197
0.83417085,1.77328179,0.86615790
0.83417085,1.77941771,0.86830224
0.83417085,1.78555364,0.87043488
0.83417085,1.79168956,0.87255572
0.83417085,1.79782548,0.87466465
0.83417085,1.80396141,0.87676155
0.83417085,1.81009733,0.87884632
0.83417085,1.81623325,0.88091884
0.83417085,1.82236918,0.88297899
0.83417085,1.82850510,0.88502666
0.83417085,1.83464102,0.88706174
0.83417085,1.84077695,0.88908409
0.83417085,1.84691287,0.89109360
0.83417085,1.85304879,0.89309016
0.83417085,1.85918471,0.89507362
0.83417085,1.86532064,0.89704388
0.83417085,1.87145656,0.89900079
0.83417085,1.87759248,0.90094423
0.83417085,1.88372841,0.90287408
0.83417085,1.88986433,0.90479019
0.83417085,1.89600025,0.90669244
0.83417085,1.90213618,0.90858068
0.83417085,1.90827210,0.91045478
0.83417085,1.91440802,0.91231460
0.83417085,1.92054395,0.91416000
0.83417085,1.92667987,0.91599083
0.83417085,1.93281579,0.91780694
0.83417085,1.93895172,0.91960820
0.83417085,1.94508764,0.92139445
0.83417085,1.95122356,0.92316553
0.83417085,1.95735949,0.92492130
0.83417085,1.96349541,0.92666160
0.83417085,1.96963133,0.92838626
0.83417085,1.97576725,0.93009514
0.83417085,1.98190318,0.93178806
0.83417085,1.98803910,0.93346485
0.83417085,1.99417502,0.93512536
0.83417085,2.00031095,0.93676941
0.83417085,2.00644687,0.93839683
0.83417085,2.01258279,0.94000744
0.83417085,2.01871872,0.94160106
0.83417085,2.02485464,0.94317751
0.83417085,2.03099056,0.94473662
0.83417085,2.03712649,0.94627819
0.83417085,2.04326241,0.94780203
0.83417085,2.04939833,0.94930795
0.83417085,2.05553426,0.95079576
0.83417085,2.06167018,0.95226526
0.83417085,2.06780610,0.95371624
0.83417085,2.07394203,0.95514851
0.83417085,2.08007795,0.95656185
0.83417085,2.08621387,0.95795605
0.83417085,2.09234979,0.95933090
0.83417085,2.09848572,0.96068618
0.83417085,2.10462164,0.96202167
0.83417085,2.11075756,0.96333714
0.83417085,2.11689349,0.96463236
0.83417085,2.12302941,0.96590711
0.83417085,2.12916533,0.96716114
0.83417085,2.13530126,0.96839422
0.83417085,2.14143718,0.96960609
0.83417085,2.14757310,0.97079652
0.83417085,2.15370903,0.97196524
0.83417085,2.15984495,0.97311200
0.83417085,2.16598087,0.97423654
0.83417085,2.17211680,0.97533859
0.83417085,2.17825272,0.97641788
0.83417085,2.18438864,0.97747413
0.83417085,2.19052457,0.97850707
0.83417085,2.19666049,0.97951640
0.83417085,2.20279641,0.98050183
0.83417085,2.20893233,0.98146307
0.83417085,2.21506826,0.98239982
0.83417085,2.22120418,0.98331176
0.83417085,2.22734010,0.98419859
0.83417085,2.23347603,0.98505998
0.83417085,2.23961195,0.98589561
0.83417085,2.24574787,0.98670515
0.83417085,2.25188380,0.98748826
0.83417085,2.25801972,0.98824459
0.83417085,2.26415564,0.98897380
0.83417085,2.27029157,0.98967552
0.83417085,2.27642749,0.99034940
0.83417085,2.28256341,0.99099505
0.83417085,2.28869934,0.99161211
0.83417085,2.29483526,0.99220017
0.83417085,2.30097118,0.99275885
0.83417085,2.30710710,0.99328774
0.83417085,2.31324303,0.99378644
0.83417085,2.31937895,0.99425451
0.83417085,2.32551487,0.99469154
0.83417085,2.33165080,0.99509708
0.83417085,2.33778672,0.99547069
0.83417085,2.34392264,0.99581190
0.83417085,2.35005857,0.99612026
0.83417085,2.35619449,0.99639528
0.83417085,2.36233041,0.99663648
0.83417085,2.36846634,0.99684337
0.83417085,2.37460226,0.99701542
0.83417085,2.38073818,0.99715212
0.83417085,2.38687411,0.99725294
0.83417085,2.39301003,0.99731733
0.83417085,2.39914595,0.99734473
0.83417085,2.40528188,0.99733458
0.83417085,2.41141780,0.99728629
0.83417085,2.41755372,0.99719927
0.83417085,2.42368964,0.99707289
0.83417085,2.42982557,0.99690654
0.83417085,2.43596149,0.99669958
0.83417085,2.44209741,0.99645134
0.83417085,2.44823334,0.99616116
0.83417085,2.45436926,0.99582834
0.83417085,2.46050518,0.99545218
0.83417085,2.46664111,0.99503195
0.83417085,2.47277703,0.99456690
0.83417085,2.47891295,0.99405628
0.83417085,2.48504888,0.99349930
0.83417085,2.49118480,0.99289516
0.83417085,2.49732072,0.99224303
0.83417085,2.50345665,0.99154206
0.83417085,2.50959257,0.99079139
0.83417085,2.51572849,0.98999012
0.83417085,2.52186442,0.98913734
0.83417085,2.52800034,0.98823209
0.83417085,2.53413626,0.98727342
0.83417085,2.54027218,0.98626031
0.83417085,2.54640811,0.98519175
0.83417085,2.55254403,0.98406668
0.83417085,2.55867995,0.98288401
0.83417085,2.56481588,0.98164262
0.83417085,2.57095180,0.98034136
0.83417085,2.57708772,0.97897904
0.83417085,2.58322365,0.97755444
0.83417085,2.58935957,0.97606629
0.83417085,2.59549549,0.97451330
0.83417085,2.60163142,0.97289412
0.83417085,2.60776734,0.97120736
0.83417085,2.61390326,0.96945161
0.83417085,2.62003919,0.96762537
0.83417085,2.62617511,0.96572714
0.83417085,2.63231103,0.96375532
0.83417085,2.63844696,0.96170830
0.83417085,2.64458288,0.95958438
0.83417085,2.65071880,0.95738183
0.83417085,2.65685472,0.95509884
0.83417085,2.66299065,0.95273354
0.83417085,2.66912657,0.95028401
0.83417085,2.67526249,0.94774823
0.83417085,2.68139842,0.94512412
0.83417085,2.68753434,0.94240954
0.83417085,2.69367026,0.93960225
0.83417085,2.69980619,0.93669992
0.83417085,2.70594211,0.93370015
0.83417085,2.71207803,0.93060042
0.83417085,2.71821396,0.92739813
0.83417085,2.72434988,0.92409058
0.83417085,2.73048580,0.92067495
0.83417085,2.73662173,0.91714829
0.83417085,2.74275765,0.91350755
0.83417085,2.74889357,0.90974954
0.83417085,2.75502950,0.90587094
0.83417085,2.76116542,0.90186827
0.83417085,2.76730134,0.89773791
0.83417085,2.77343726,0.89347608
0.83417085,2.77957319,0.88907880
0.83417085,2.78570911,0.88454195
0.83417085,2.79184503,0.87986118
0.83417085,2.79798096,0.87503196
0.83417085,2.80411688,0.87004951
0.83417085,2.81025280,0.86490884
0.83417085,2.81638873,0.85960470
0.83417085,2.82252465,0.85413160
0.83417085,2.82866057,0.84848372
0.83417085,2.83479650,0.84265498
0.83417085,2.84093242,0.83663896
0.83417085,2.84706834,0.83042888
0.83417085,2.85320427,0.82401763
0.83417085,2.85934019,0.81739766
0.83417085,2.86547611,0.81056101
0.83417085,2.87161203,0.80349929
0.83417085,2.87774796,0.79620358
0.83417085,2.88388388,0.78866446
0.83417085,2.89001980,0.78087192
0.83417085,2.89615573,0.77281538
0.83417085,2.90229165,0.76448356
0.83417085,2.90842757,0.75586449
0.83417085,2.91456350,0.74694546
0.83417085,2.92069942,0.73771289
0.83417085,2.92683534,0.72815236
0.83417085,2.93297127,0.71824847
0.83417085,2.93910719,0.70798478
0.83417085,2.94524311,0.69734377
0.83417085,2.95137904,0.68630669
0.83417085,2.95751496,0.67485354
0.83417085,2.96365088,0.66296290
0.83417085,2.96978681,0.65061190
0.83417085,2.97592273,0.63777609
0.83417085,2.98205865,0.62442936
0.83417085,2.98819457,0.61054380
0.83417085,2.99433050,0.59608971
0.83417085,3.00046642,0.58103543
0.83417085,3.00660234,0.56534737
0.83417085,3.01273827,0.54899002
0.83417085,3.01887419,0.53192594
0.83417085,3.02501011,0.51411596
0.83417085,3.03114604,0.49551941
0.83417085,3.03728196,0.47609447
0.83417085,3.04341788,0.45579876
0.83417085,3.04955381,0.43459010
0.83417085,3.05568973,0.41242759
0.83417085,3.06182565,0.38927300
0.83417085,3.06796158,0.36509254
0.83417085,3.07409750,0.33985904
0.83417085,3.08023342,0.31355452
0.83417085,3.08636935,0.28617319
0.83417085,3.09250527,0.25772460
0.83417085,3.09864119,0.22823696
0.83417085,3.10477711,0.19776011
0.83417085,3.11091304,0.16636803
0.83417085,3.11704896,0.13416015
0.83417085,3.12318488,0.10126139
0.83417085,3.12932081,0.06782033
0.83417085,3.13545673,0.03400551
0.83417085,3.14159265,0.00000000
0.83417085,3.14772858,-0.03400551
0.83417085,3.15386450,-0.06782033
0.83417085,3.16000042,-0.10126139
0.83417085,3.16613635,-0.13416015
0.83417085,3.17227227,-0.16636803
0.83417085,3.17840819,-0.19776011
0.83417085,3.18454412,-0.22823696
0.83417085,3.19068004,-0.25772460
0.83417085,3.19681596,-0.28617319
0.83417085,3.20295189,-0.31355452
0.83417085,3.20908781,-0.33985904
0.83417085,3.21522373,-0.36509254
0.83417085,3.22135965,-0.38927300
0.83417085,3.22749558,-0.41242759
0.83417085,3.23363150,-0.43459010
0.83417085,3.23976742,-0.45579876
0.83417085,3.24590335,-0.47609447
0.83417085,3.25203927,-0.49551941
0.83417085,3.25817519,-0.51411596
0.83417085,3.26431112,-0.53192594
0.83417085,3.27044704,-0.54899002
0.83417085,3.27658296,-0.56534737
0.83417085,3.28271889,-0.58103543
0.83417085,3.28885481,-0.59608971
0.83417085,3.29499073,-0.61054380
0.83417085,3.30112666,-0.62442936
0.83417085,3.30726258,-0.63777609
0.83417085,3.31339850,-0.65061190
0.83417085,3.31953442,-0.66296290
0.83417085,3.32567035,-0.67485354
0.83417085,3.33180627,-0.68630669
0.83417085,3.33794219,-0.69734377
0.83417085,3.34407812,-0.70798478
0.83417085,3.35021404,-0.71824847
0.83417085,3.35634996,-0.72815236
0.83417085,3.36248589,-0.73771289
0.83417085,3.36862181,-0.74694546
0.83417085,3.37475773,-0.75586449
0.83417085,3.38089366,-0.76448356
0.83417085,3.38702958,-0.77281538
0.83417085,3.39316550,-0.78087192
0.83417085,3.39930143,-0.78866446
0.83417085,3.40543735,-0.79620358
0.83417085,3.41157327,-0.80349929
0.83417085,3.41770920,-0.81056101
0.83417085,3.42384512,-0.81739766
0.83417085,3.42998104,-0.82401763
0.83417085,3.43611696,-0.83042888
0.83417085,3.44225289,-0.83663896
0.83417085,3.44838881,-0.84265498
0.83417085,3.45452473,-0.84848372
0.83417085,3.46066066,-0.85413160
0.83417085,3.46679658,-0.85960470
0.83417085,3.47293250,-0.86490884
0.83417085,3.47906843,-0.87004951
0.83417085,3.48520435,-0.87503196
0.83417085,3.49134027,-0.87986118
0.83417085,3.49747620,-0.88454195
0.83417085,3.50361212,-0.88907880
0.83417085,3.50974804,-0.89347608
0.83417085,3.51588397,-0.89773791
0.83417085,3.52201989,-0.90186827
0.83417085,3.52815581,-0.90587094
0.83417085,3.53429174,-0.90974954
0.83417085,3.54042766,-0.91350755
0.83417085,3.54656358,-0.91714829
0.83417085,3.55269950,-0.92067495
0.83417085,3.55883543,-0.92409058
0.83417085,3.56497135,-0.92739813
0.83417085,3.57110727,-0.93060042
0.83417085,3.57724320,-0.93370015
0.83417085,3.58337912,-0.93669992
0.83417085,3.58951504,-0.93960225
0.83417085,3.59565097,-0.94240954
0.83417085,3.60178689,-0.94512412
